FBR20193	FileRequest	ACL	noNFSACL	1		No matching NFS ACL found for resource '%1' and group '%2'.	(no description)
ADM20194	AdminChange	ACLAdmin	ChangeWebAccessPolicy	1		Access Control policy for Web servers changed for group %1 by %2/%3: %4	(no description)
ADM20195	AdminChange	ACLAdmin	NewWebResource	1		New web resource added to %2 web resources list for group '%1' (name=%3, description=%4, hostname=%5, path=%6, protocols=%7)	(no description)
ADM20196	AdminChange	ACLAdmin	NewIPRange	1		New IP range added to %2 web resources list for group '%1' (name=%3, description=%4, ip=%5, netmask=%6)	(no description)
ADM20197	AdminChange	ACLAdmin	ModifiedWebResource	1		Modified web resource '%3' from %2 web resources list for group '%1' %4	(no description)
ADM20198	AdminChange	ACLAdmin	ModifiedIPRange	1		Modified IP range '%3' from %2 web resources list for group '%1' %4	(no description)
ADM20199	AdminChange	ACLAdmin	DeleteWebResource	1		Deleted web resource '%2' from %3 web resources list for group '%1'	(no description)
ADM20200	AdminChange	ACLAdmin	DeleteIPRange	1		Deleted IP range '%2' from %3 web resources list for group '%1'	(no description)
ADM20243	AdminChange	AdminIP	AdminOnExternalOK	1		Administrator login on external interface enabled	(no description)
ADM20244	AdminChange	AdminIP	AdminOnExternalNotOK	4		Administrator login on external interface disabled	(no description)
ADM20249	AdminChange	AdminIP	ChangedSSLClientAuth	1		Changed SSL Client-side Digital Certificate Authentication feature for group '%2' to %1	(no description)
ADM20250	AdminChange	AdminIP	ChangedAddressRestrictions	1		Changed Address Restrictions for group '%2' to %1	(no description)
ARC22056	SystemStatus	ArchiveAdmin	ClearLog	5		Clearing %1 logfile after archiving	Logs that a log file was cleared after a successfull archiving. Argument 1 is the type of logfile
ARC22055	SystemStatus	ArchiveAdmin	CouldNotChangeFileContent	5		But we could not adjust the size of the file, which might have some extra log entries	'Very arcane, yongjie would know
ARC23192	SystemStatus	ArchiveAdmin	CouldNotExport	5		Could not export %1, not archived	Logged if exporting eg. config or log failed
ARC23037	SystemStatus	ArchiveAdmin	ArchiveFTPCannotReachServer	8	WELF 	Archiving could not connect to '%3://%1:%2', %4 not archived	Logged when the archive system fails in reaching the ftp/scp server
ARC23038	SystemStatus	ArchiveAdmin	ArchiveFTPCannotLogin	8	WELF 	Archiving could not login to %4://%1:%3 as user '%5', %6 not archived	Logged when the archive system fails in logging into the ftp/scp server using the admin supplied user/password
ARC23039	SystemStatus	ArchiveAdmin	ArchiveFTPCannotPUT	8	WELF 	Archiving could not write to %4://%1:%3/%6, %7 not archived	Logged when the archive system fails in uploading the file to the ftp/scp server
ARC24533	SystemStatus	ArchiveAdmin	ArchiveFTPDone2	2	WELF 	%10 %1 to archive %5://%2:%4/%9 succeeded; it took %11 secs to create and archive the file of size %12 bytes	Logged when the archive system completes a ftp/scp
ARC24529	SystemStatus	ArchiveAdmin	ArchiveSkipping	2		%1 archive skipped since the previous %1 archive has not completed	Logged when the archive system skips an archive because the previous archive is still happening
ARC23624	AdminChange	ArchiveAdmin	ClearLogForIVSAdmin	5		Clearing %1 logfile after archiving	Logs that a log file was cleared after a successfull archiving. Argument 1 is the type of logfile
ARC23625	AdminChange	ArchiveAdmin	CouldNotChangeFileContentForIVSAdmin	5		But we could not adjust the size of the file, which might have some extra log entries	'Very arcane, yongjie would know
ARC23626	AdminChange	ArchiveAdmin	ArchiveFTPCannotReachServerForIVSAdmin	8	WELF 	Archiving could not connect to '%3://%1:%2', %4 not archived	Logged when the archive system fails in reaching the ftp/scp server
ARC23627	AdminChange	ArchiveAdmin	ArchiveFTPCannotLoginForIVSAdmin	8	WELF 	Archiving could not login to %4://%1:%3 as user '%5', %6 not archived	Logged when the archive system fails in logging into the ftp/scp server using the admin supplied user/password
ARC23628	AdminChange	ArchiveAdmin	ArchiveFTPCannotPUTForIVSAdmin	8	WELF 	Archiving could not write to %4://%1:%3/%6, %7 not archived	Logged when the archive system fails in uploading the file to the ftp/scp server
ARC24538	AdminChange	ArchiveAdmin	ArchiveFTPDoneForIVSAdmin2	2	WELF 	%10 %1 to archive %5://%2:%4/%9 succeeded; it took %11 secs to create and archive the file of size %12 bytes	Logged when the archive system completes a ftp/scp
ARC22057	AdminChange	ArchiveAdmin	NewScheduleInfoSaved	1		Admin saved new archive schedules	(description)
ARC22058	AdminChange	ArchiveAdmin	DeltaChange	1		%1 changed from %2 to %3	(description)
ARC22059	AdminChange	ArchiveAdmin	DeltaChangePassword	1		%1 changed	(description)
ARC22060	AdminChange	ArchiveAdmin	SystemConfigPasswordChanged	1		The password to protect archived system configurations was changed.	(description)
ARC22061	AdminChange	ArchiveAdmin	UserConfigPasswordChanged	1		The password to protect archived user configurations was changed.	(description)
ARC24368	AdminChange	ArchiveAdmin	IVSConfigPasswordChanged	1		The password to protect archived IVS configurations was changed.	(description)
ARC30730	AdminChange	ArchiveAdmin	UserRecordSynchronizationPasswordChanged	1		The password to protect archived User Record Synchronization databases was changed.	(description)
ARC30859	AdminChange	ArchiveAdmin	AdminNetConfigPasswordChanged	1		The password to protect archived Administrative Network configurations was changed.	(description)
ARC24423	AdminChange	ArchiveAdmin	LocalBackupSaved	1		Admin saved %1 configuration as local backups	(description)
ARC24424	AdminChange	ArchiveAdmin	LocalBackupRestored	1		Admin restored %1 configuration local backup dated %2. %3	(description)
ARC24425	AdminChange	ArchiveAdmin	LocalBackupDeleted	1		Admin deleted %1 configuration local backups dated %2	(description)
AUT21051	Authenticate	Auth	RejectedLogin	3	WELF 	Login rejected login from IP %1. Missing username or password.	(no description)
AUT21052	Authenticate	Auth	RejectedLoginIP	7	WELF 	Login rejected from IP %1 for %2/%3. IP address is blocked.	(no description)
AUT22915	Authenticate	Auth	RejectedDomainInUname	1	WELF 	Rejected an attempt to login from  %1 with domainname included in username by %2 .	(no description)
AUT21053	Authenticate	Auth	RejectedLogin64	3	WELF 	Login rejected from IP %1. The username length (%2 characters) exceeded the 64-character maximum.	(no description)
AUT22872	Authenticate	Auth	RejectedLogin500	4	WELF 	Login rejected from IP %1. The username length (%2 characters) exceeded the 500-character maximum.	(no description)
AUT21054	Authenticate	Auth	RejectedLoginShortPassword	3	WELF 	Login rejected from IP %1 for %2. The password length (%4 characters) did not meet the %5-character minimum.	(no description)
SYS23051	AdminLogin	Auth	AdminRejectedLoginShortPassword	3	WELF 	Login rejected from IP %1 for %2. The password length (%4 characters) did not meet the %5-character minimum.	(no description)
AUT21055	Authenticate	Auth	RejectedLoginRootOnly	2	WELF 	Login rejected from IP %1 for %2/%3. The Sign-In policy allows only Administrators to sign in.	(no description)
AUT21056	AdminLogin	Auth	RejectedInterface	2	WELF 	Login rejected from IP %1. The Sign-In policy does not allow Administrators to sign in on the external interface.	(no description)
AUT21057	Authenticate	Auth	RejectedNonLocalUser	2	WELF 	Login rejected from IP %1. The Sign-In policy allows only local users to sign in.	(no description)
AUT21058	Authenticate	Auth	RejectedLoginGroupLicense	2	WELF 	Login rejected from IP %1 for %2/%3. There is no Group License.	(no description)
AUT21059	Authenticate	Auth	RejectedLoginNoAuthServer	8	WELF 	Login rejected from IP %1 for %2. There is no Authentication server.	(no description)
AUT21060	Authenticate	Auth	RejectedLoginInternalError	8	WELF 	Login rejected from IP %1 for %2/%3 due to internal error.	(no description)
AUT21061	Authenticate	Auth	RejectedLoginAttemptWrongAuthserver	2	WELF 	Rejected an attempt to login by %1 with wrong authentication server %2 from IP %3	(no description)
AUT22755	Authenticate	Auth	RejectedLoginNoRealm	4	WELF 	Login rejected from IP %1 for %2. There is no Realm %3.	(no description)
AUT22794	Authenticate	Auth	RejectedLoginUserAgent	4	WELF 	Login rejected from IP %1 for %2/%3. Browser/user agent '%4' is blocked.	(no description)
AUT21062	Authenticate	Auth	FailedLogin	1	WELF 	Login failed from %1 for %2/%3.	(no description)
ADM22798	AdminLogin	Auth	AdminFailedLogin	1	WELF 	Login failed from %1 for %2/%3.	(no description)
AUT21063	Authenticate	Auth	FailedLoginNoSuchUser	2	WELF 	Login failed from %1 for %2/%3. No such user.	(no description)
AUT21064	Authenticate	Auth	FailedLoginNoSuchGroup	2	WELF 	Login failed from %1 for %2/%3. No such group.	(no description)
AUT21065	Authenticate	Auth	FailedLoginWrongGroup	2	WELF 	Login failed from %1 for %2/%3. Wrong group.	(no description)
AUT21066	Authenticate	Auth	FailedLoginService	1	WELF 	Login failed from %1 for %2/%3 using %4 server.	(no description)
ADM22816	AdminLogin	Auth	AdminFailedLoginService	1	WELF 	Login failed from %1 for %2/%3 using %4 server.	(no description)
AUT21067	Authenticate	Auth	FailedLoginUnlicensedGroup	2	WELF 	Login failed from %1 for %2/%3 because group %3 is disabled. Group Access is turned off in the license.	(no description)
ADM22814	AdminLogin	Auth	FailedLoginUnlicensedGroup	4	WELF 	Login failed from %1 for %2/%3 because group %3 is disabled. Group Access is turned off in the license.	(no description)
AUT21068	Authenticate	Auth	FailedLoginAdminsOnly	2	WELF 	Login failed from %1 for %2 because only Administrators are allowed to sign in.	(no description)
AUT21069	Authenticate	Auth	AdminLoggedInGetSavedInfoFail	4	WELF 	Login failed for user %1 from %2 because unable to retrieve saved information.	(no description)
AUT22756	Authenticate	Auth	FailedLoginNoMappedRoles	4	WELF 	Login failed from %1 for %2/%3.  Not mapped to any roles.	(no description)
AUT22757	Authenticate	Auth	FailedLoginAllRolesRestricted	4	WELF 	Login failed from %1 for %2/%3.  All roles restricted.	(no description)
AUT21084	Authenticate	Auth	LDAPInvalidUsername	2	WELF 	LDAP server %1: Login failed for %2.  User entered characters (* or ?) not accepted by the LDAP server.	(no description)
AUT21085	Authenticate	Auth	LDAPInvalidHostname	6	WELF 	LDAP server %1: Initialization error due to incorrect hostname.	(no description)
AUT21086	Authenticate	Auth	LDAPInvalidPort	6	WELF 	LDAP server %1: Initialization error due to incorrect port.	(no description)
AUT21087	Authenticate	Auth	LDAPNullCipher	3	WELF 	LDAP server %1: Error due to null cipher: %2.	(no description)
AUT21088	Authenticate	Auth	LDAPInvalidCipher	3	WELF 	LDAP server %1: Initialization error due to incorrect cipher.	(no description)
AUT21089	Authenticate	Auth	LDAPHostUnreachable	6	WELF 	LDAP server %1: Login failed for %2.  LDAP server %3 at port %4 unreachable.	(no description)
AUT21090	Authenticate	Auth	LDAPInvalidInfo	4	WELF 	LDAP server %1: Invalid authentication information specified in the Administrator Console.  Check the DN and password specified for authentication.	(no description)
AUT21091	Authenticate	Auth	LDAPInvalidDynamicDN	2	WELF 	LDAP server %1: Initialization error due to incorrect Dynamic DN.	(no description)
AUT21092	Authenticate	Auth	LDAPInvalidDNPath	2	WELF 	LDAP server %1: Invalid DN path or filter specified in the Administrator Console.	(no description)
AUT21093	Authenticate	Auth	LDAPInvalidDN	1	WELF 	LDAP server %1: Incorrect DN.	(no description)
AUT22889	Authenticate	Auth	LDAPUsingBackupforLogin	1	WELF 	LDAP server %1: Using %2 backup server to login user %3. LDAP server %4 at port %5.	(no description)
AUT22964	Authenticate	Auth	LDAPCouldNotConnectViaSSL	6	WELF 	Could not connect to LDAP server %1:%2 via SSL	(no description)
AUT21098	Authenticate	Auth	RadiusError	4	WELF 	Radius Server %1: Login failed for %2 with error code %3.	(no description)
AUT23210	Authenticate	Auth	challengeStringMatchFailure	8	WELF 	Login failed since the challenge string '%2' did not match reply string '%1' from radius server.	(no description)
ADM22667	AdminChange	Auth	AdminLoginOK	1	WELF 	Admin %2/%3 from IP %1%{4 via %4 port} authenticated successfully using %5 authentication.	(no description)
ADM22668	AdminChange	Auth	AdminLogin	1	WELF 	Login succeeded for %2/%3 from %1%{4 via %4 port}.	(no description)
AUT22669	Authenticate	Auth	LoginOK	1	WELF 	%2/%3 from IP %1%{4 via %4 port} authenticated successfully using %5 authentication.	(no description)
AUT22670	Authenticate	Auth	Login	1	WELF 	Login succeeded for %2/%3%{4 (session:%4)} from %1.	(no description)
AUT24751	Authenticate	Auth	Extend	1	WELF 	Session extended for %2/%3 from %1.	(no description)
ADM22671	AdminLogin	Auth	AdminLogout	1	WELF 	Logout from %1	(no description)
AUT22673	Authenticate	Auth	Logout	1	WELF 	Logout from %1%{2 (session:%2)}	(no description)
AUT22675	Authenticate	Auth	TooManyLoginsFromIP	7	WELF 	Login failed from %1 after %2 failed attempts. Subsequent attempts will be blocked for %3 minutes.	(no description)
AUT22676	Authenticate	Auth	InvalidIPRestriction	1	WELF 	IP restrictions not applied due to empty list.	(no description)
AUT24080	Authenticate	Auth	TooManyWSUsers	9	WELF 	License key restriction: number of concurrent Enhanced Endpoint Security (Malware Protection) users (%1) exceeded the system limit (%2). %3/%4 is not allowed to login.	(no description)
AUT22679	Authenticate	Auth	NoCert	1	WELF 	No client-side certificate was presented. Login failed for %1/%2.	(no description)
AUT22680	Authenticate	Auth	InvalidCert	1	WELF 	An invalid client-side certificate was presented. Login failed for %1/%2.	(no description)
AUT22681	Authenticate	Auth	CertVerifySuccessful	1	WELF 	Client-side cert was successfully verified for %1/%2.	(no description)
AUT22682	Authenticate	Auth	InvalidCertField	1	WELF 	Invalid value '%3' presented for certificate field '%1'. Expected values are '%2'. Login failed for %4/%5.	(no description)
AUT22952	Authenticate	Auth	UnverifiedCert	2	WELF 	Client-side certificate could not be verified; error message '%1' code %2. Login failed for %3/%4.	(no description)
AUT23156	Authenticate	Auth	RevokedCert	2	WELF 	Client-side certificate is revoked. Login failed for %1/%2.	(no description)
AUT23167	Authenticate	Auth	InvalidCertNoUserName	1	WELF 	Could not create user name from template using Certificate Auth Server %1.  Login failed to realm %2 for cert DN %3	(no description)
AUT23216	Authenticate	Auth	OptionalCertVerifySuccessful	1	WELF 	Client-side certificate was successfully obtained for %1/%2. Certificate is optional for this realm.	(no description)
AUT23217	Authenticate	Auth	OptionalCertNotProvided	1	WELF 	User %1 did not provide a Client-side certificate for realm %2. Certificate is optional for this realm.	(no description)
AUT23218	Authenticate	Auth	NeteCertVerifySuccessful	1	WELF 	Client-side certificate was successfully verified %1/%2. This realm uses Netegrity auth server and key-value pairs are not matched.	(no description)
AUT22683	Authenticate	Auth	GetIVEGroupsFromSame	1	WELF 	Get IVE group information from the same server %1 for user %2.	(no description)
AUT22684	Authenticate	Auth	GetIVEFixedGroup	1	WELF 	Get fixed IVE group for user %1 using authentication server %2.	(no description)
AUT22685	Authenticate	Auth	GetIVEGroupsFromUserName	1	WELF 	Get IVE group using users login name for user %1 using authentication server %2.	(no description)
AUT22686	Authenticate	Auth	GetIVEGroupsFromAuthz	1	WELF 	Get IVE group using an external authorization server for user %1 using authentication server %2.	(no description)
AUT22687	Authenticate	Auth	RadiusNoAttr	1	WELF 	No Radius attribute is not defined for looking up group information for Radius authentication server %1.	(no description)
AUT22688	Authenticate	Auth	RadiusAttrValueEmpty	1	WELF 	Radius attribute %1 value is null for authentication server %2.	(no description)
AUT22689	Authenticate	Auth	RadiusAttrValue	1	WELF 	Radius attribute %1 has value %2 for authentication server %3.	(no description)
AUT22690	Authenticate	Auth	IVEGroupMapFound	1	WELF 	Group mapping found for external group %1 to IVE group %2 for authentication server %3.	(no description)
AUT22691	Authenticate	Auth	NoIVEGroupMapGetDefault	1	WELF 	No group mapping for external %1 %2 so using default group %3 for user %4 using authentication server %5.	(no description)
AUT22692	Authenticate	Auth	NoIVEGroupMapNoDefault	1	WELF 	No group mapping for external %1 %2 so denying access to user %3 using authentication server %4.	(no description)
AUT22693	Authenticate	Auth	GetGroupFromAuthzServer	1	WELF 	Getting external group information from external authorization server for user %1 using authentication server %2.	(no description)
AUT22694	Authenticate	Auth	GetLDAPGroupInfoFailed	1	WELF 	Cannot get group information from LDAP using base %1 filter %2 for user %3.	(no description)
AUT22695	Authenticate	Auth	GetLDAPGroupInfoNoAttr	1	WELF 	Extracted Group %1 using a search from BaseDN %2 with Filter %3 for user %4.	(no description)
AUT22696	Authenticate	Auth	LDAPAuthzBindFailed	3	WELF 	Cannot bind LDAP server %1 port %2 using basedn %3.	(no description)
AUT22697	Authenticate	Auth	NoAuthorizationGroup	2	WELF 	Login failed because the user %1/%2 not mapped to any IVE groups.	(no description)
AUT22698	Authenticate	Auth	SelGrpGetSavedInfoFail	4	WELF 	Login failed for user %1 from %2 because unable to retrieve saved information.	(no description)
AUT22699	Authenticate	Auth	SelGrpInvalidGroup	2	WELF 	Login failed for user %1 from %2 because selected role %3 is invalid.	(no description)
AUT22701	Authenticate	Auth	IVEGroupMapCreated	1	WELF 	Group mapping created for external group %1to IVE group %2 for authentication server %3.	(no description)
AUT22702	Authenticate	Auth	IVEGroupMapsSaved	1	WELF 	Group mappings saved for authentication server %1.	(no description)
AUT22703	Authenticate	Auth	NeteBadTarget	1	WELF 	GET on target returned %1. Login denied.	(no description)
AUT22704	Authenticate	Auth	NeteBadPost	1	WELF 	POST returned %1. Login denied.	(no description)
AUT22705	Authenticate	Auth	NeteBadLocation	1	WELF 	POST returned %1. Redirect location not detected. Login denied.	(no description)
AUT22706	Authenticate	Auth	NeteValidateCookie	1	WELF 	Validate on SMSESSION cookie returned %1.	(no description)
AUT22707	Authenticate	Auth	NeteFPPreLoginFail	1	WELF 	Netegrity Form Post fail: Pre-Login return '%1'.	(no description)
AUT22708	Authenticate	Auth	NeteFPLoginFail1	1	WELF 	Netegrity Form Post fail: Post return invalid response code '%1'.	(no description)
AUT22709	Authenticate	Auth	NeteFPLoginFail2	1	WELF 	Netegrity Form Post fail: Redirect did not contain a location.	(no description)
AUT22710	Authenticate	Auth	NeteFPLoginFail3	1	WELF 	Netegrity Form Post fail: Cannot connect to the server.	(no description)
AUT22988	Authenticate	Auth	NeteACEGetSavedInfoFailed	1	WELF 	Login failed for user %1 from %2 because unable to retrieve saved information.	(no description)
AUT22989	Authenticate	Auth	NeteACESavedInfoMismatch	1	WELF 	Login failed for user %1 from %2 because entered realm name %3 did not match saved realm name %4	(no description)
AUT22766	Authenticate	Auth	NeteACENextToken	1	WELF 	Login from IP %1 for %2/%3. Netegrity Next token required.	(no description)
AUT22982	Authenticate	Auth	NeteACENextTokenCancel	1	WELF 	Cancelled login for '%1' from IP %2 because user cancelled Next Token operation.	(no description)
AUT22965	Authenticate	Auth	NeteACENewPinSelect	1	WELF 	Login from IP %1 for %2/%3. Netegrity New pin required.	(no description)
AUT22983	Authenticate	Auth	NeteACENewPinSelectCancel	1	WELF 	Cancelled login for '%1' from IP %2 because user cancelled New Pin Select operation.	(no description)
AUT22971	Authenticate	Auth	NeteACENewPinSystem	1	WELF 	Login from IP %1 for %2/%3. Netegrity system generated pin selected.	(no description)
AUT22984	Authenticate	Auth	NeteACENewPinSystemCancel	1	WELF 	Cancelled login for '%1' from IP %2 because user cancelled New PIN System operation.	(no description)
AUT22966	Authenticate	Auth	NeteACENewUserPin	1	WELF 	Login from IP %1 for %2/%3. Netegrity user must choose new pin.	(no description)
AUT22985	Authenticate	Auth	NeteACENewUserPinCancel	1	WELF 	Cancelled login for '%1' from IP %2 because user cancelled New User PIN operation.	(no description)
AUT22711	Authenticate	Auth	InvalidUserAgent	2	WELF 	Login rejected for %1/%2 because useragent string '%3' matched the rejected pattern '%4'	(no description)
AUT22712	Authenticate	Auth	UnmatchedUserAgent	2	WELF 	Login rejected for %1/%2 because useragent string '%3' did not match any accepted patterns.	(no description)
AUT22724	Authenticate	Auth	FailedLoginAdminRecovery	6	WELF 	Administrative sign on for %2 from %1 was rejected because system was locked for recovery	(no description)
ADM24511	AdminLogin	Auth	SuperAdminTokenCreate	1	WELF 	Authentication token is created for administrative logon recovery	(no description)
ADM23452	AdminLogin	Auth	SuperAdminSessionCreated	7	WELF 	Super Admin session created using token %1 from %2	(no description)
ADM23453	AdminLogin	Auth	SuperAdminSessionFailed	7	WELF 	Attempt to create Super Admin session using token %1 from %2 failed	(no description)
AUT22763	Authenticate	Auth	PWMGTAcctDisabled	1	WELF 	Account disabled by password management on auth server '%1'	(no description)
AUT22764	Authenticate	Auth	PWMGTAcctLockedOut	1	WELF 	Account locked-out by password management on auth server '%1'	(no description)
AUT22765	Authenticate	Auth	PWMGTAcctExpired	1	WELF 	Account expired by password management on auth server '%1'	(no description)
AUT30803	Authenticate	Auth	EmptyKeytabFile	1	WELF 	SPNEGO SSO: keytab file is missing.	(no description)
AUT30845	Authenticate	Auth	GotSPNEGOData	1	WELF 	SPNEGO SSO: received %1 bytes in HTTP header 'Authorization' from %2	(no description)
ADM20251	AdminChange	AuthServer	ACEFailedLock	4		ACE server %1: Cannot import sdconf.rec file.  File is being modified by another user or process.	(no description)
ADM20252	AdminChange	AuthServer	ACEFailedBackup	4		ACE server %1: Cannot back up current sdconf.rec file on the device.  Contact Juniper Networks Support.	(no description)
ADM20253	AdminChange	AuthServer	ACEEmptyFile	4		ACE server %1: Cannot import sdconf.rec file.  File is empty.	(no description)
ADM20254	AdminChange	AuthServer	ACEInvalidFile	4		ACE server %1: Cannot import sdconf.rec file.  Invalid file format or data integrity problem.	(no description)
ADM20255	AdminChange	AuthServer	ACEServerUnreachable	8		ACE server %1: Server is unreachable.	(no description)
ADM20256	AdminChange	AuthServer	ACEFailedCheck	4		ACE server %1: Unable to check sdconf.rec file.  Contact Juniper Networks Support.	(no description)
ADM20257	AdminChange	AuthServer	ACEFailedSave	4		ACE server %1: Unable to save sdconf.rec file on the device.  Contact Juniper Networks Support.	(no description)
ADM20258	AdminChange	AuthServer	ACEDeleteServer	1		ACE server %1: Authentication instance configuration %2 deleted.	(no description)
ADM20259	AdminChange	AuthServer	ACECreateServer	1		ACE server %1: Authentication instance configuration %2 created.	(no description)
ADM20260	AdminChange	AuthServer	ACEDeleteNodeVerification	1		ACE server %1: Deleted node verification file.	(no description)
ADM20261	AdminChange	AuthServer	ChangeAuthGroupSettings	1		Authentication server %1: Authorization group selection changed from '%2' to '%3'. 	(no description)
ADM20262	AdminChange	AuthServer	ChangeAuthGroupExternalServer	1		Authentication server %1: Authorization group external server changed from '%2' to '%3'. 	(no description)
ADM20263	AdminChange	AuthServer	ChangeAuthGroupDefaultGroup	1		Authentication server %1: Authorization group default group changed from '%2' to '%3'. 	(no description)
ADM20264	AdminChange	AuthServer	LDAPCreatePassword	1		LDAP server %1: %2 created.	(no description)
ADM20265	AdminChange	AuthServer	LDAPCreate	1		LDAP server %1: %2 '%3' created.	(no description)
ADM20266	AdminChange	AuthServer	LDAPChangedPassword	1		LDAP server %1: %2 changed.	(no description)
ADM20267	AdminChange	AuthServer	LDAPChanged	1		LDAP server %1: %2 changed from '%3' to '%4'.	(no description)
ADM20268	AdminChange	AuthServer	LDAPDeleteServer	1		LDAP server %1: Authentication server instance %2 deleted.	(no description)
ADM20269	AdminChange	AuthServer	LocalCreateName	1		Local Authentication server instance name '%1' created.	(no description)
ADM20270	AdminChange	AuthServer	LocalChangedName	1		Local Authentication server instance name changed from '%1' to '%2'.	(no description)
ADM20271	AdminChange	AuthServer	LocalDeleteName	1		Local Authentication server instance '%1' deleted.	(no description)
ADM23198	AdminChange	AuthServer	PasswordMgmtChange	1		Password Management turned %1 for Local Authentication server '%2'	(no description)
ADM23199	AdminChange	AuthServer	SetPasswordMinLen	1		Local Authentication server '%3': Minimum required length of password changed from %1 to %2.	(no description)
ADM23200	AdminChange	AuthServer	SetPasswordMaxLen	1		Local Authentication server '%3': Maximum required length of password changed from %1 to %2.	(no description)
ADM23201	AdminChange	AuthServer	PasswordRequireAlphas	1		Local Authentication server '%3': Changed the minimum number of letters required in passwords from %1 to %2.	(no description)
ADM23202	AdminChange	AuthServer	PasswordRequireMixedCase	1		Local Authentication server '%2': Turned %1 the requirement for passwords to contain both uppercase and lowercase letters.	(no description)
ADM23203	AdminChange	AuthServer	PasswordRequireNumbers	1		Local Authentication server '%3': Changed the minimum number of digits required in passwords from %1 to %2.	(no description)
ADM23204	AdminChange	AuthServer	PasswordChangeInterval	1		Local Authentication server '%3': Updated the password change interval from %1 days to %2 days.	(no description)
ADM23205	AdminChange	AuthServer	PasswordWarnInterval	1		Local Authentication server '%3': Updated the password change warning interval from %1 days to %2 days.	(no description)
ADM23206	AdminChange	AuthServer	PasswordCheckPrev	1		Local Authentication server '%2': Turned '%1' the requirement for new password to be different from current password.	(no description)
ADM23207	AdminChange	AuthServer	PasswordCheckUsername	1		Local Authentication server '%2': Turned '%1' the requirement for password to be different from username.	(no description)
ADM23208	AdminChange	AuthServer	PasswordAllowUserChange	1		Local Authentication server '%2': Option to Allow users to change their passwords is turned '%1'.	(no description)
ADM24642	AdminChange	AuthServer	AuthServerBookmarkSyncChange	1		Auth Server %1: Bookmark Synchronization has been changed to '%2'.	(no description)
ADM24643	AdminChange	AuthServer	AuthServerLogicalNameChange	1		Auth Server %1: Logical Name for this server has been changed from '%2' to '%3'.	(no description)
ADM20272	AdminChange	AuthServer	NISCreateName	1		NIS server %1: Authentication server instance name '%2' created.	(no description)
ADM20273	AdminChange	AuthServer	NISCreateServer	1		NIS server %1: Authentication server '%2' created.	(no description)
ADM20274	AdminChange	AuthServer	NISCreateDomain	1		NIS server %1: Authentication server domain '%2' created.	(no description)
ADM20275	AdminChange	AuthServer	NISChangedName	1		NIS server %1: Authentication server instance name changed from '%2' to '%3'.	(no description)
ADM20276	AdminChange	AuthServer	NISChangedServer	1		NIS server %1: Authentication server changed from '%2' to '%3'.	(no description)
ADM20277	AdminChange	AuthServer	NISChangedDomain	1		NIS server %1: Authentication server domain changed from '%2' to '%3'.	(no description)
ERR20278	SystemError	AuthServer	YPBindFail	6		NIS server: Error starting NIS services. %1.	(no description)
ADM20279	AdminChange	AuthServer	NISDeleteServer	1		NIS server %1: Authentication server instance %2 deleted.	(no description)
ADM20280	AdminChange	AuthServer	RadiusCreateName	1		Radius server %1: Authentication server instance name '%2' created.	(no description)
ADM20281	AdminChange	AuthServer	RadiusCreateServer	1		Radius server %1: Authentication server IP address/hostname '%2' created.	(no description)
ADM20282	AdminChange	AuthServer	RadiusCreatePort	1		Radius server %1: Authentication server port '%2' created.	(no description)
ADM20283	AdminChange	AuthServer	RadiusCreateSecret	1		Radius server %1: Authentication server secret created.	(no description)
ADM23300	AdminChange	AuthServer	RadiusCreateAcctPort	1		Radius server %1: Accounting server port '%2' created.	
ADM20284	AdminChange	AuthServer	RadiusCreateTimeout	1		Radius server %1: Authentication server timeout '%2' created.	(no description)
ADM20285	AdminChange	AuthServer	RadiusCreateSecServer	1		Radius server %1: Secondary server '%2' created'	(no description)
ADM20286	AdminChange	AuthServer	RadiusCreateSecPort	1		Radius server %1: Secondary port '%2' created'	(no description)
ADM20287	AdminChange	AuthServer	RadiusCreateSecSecret	1		Radius server %1: Secondary secret created'	(no description)
ADM23301	AdminChange	AuthServer	RadiusCreateSecAcctPort	1		Radius server %1: Secondary accounting server port '%2' created.	
ADM23302	AdminChange	AuthServer	RadiusCreateNASId	1		Radius server %1: NAS Identifier '%2' created.	
ADM23303	AdminChange	AuthServer	RadiusCreateUsername	1		Radius server %1: Username '%2' created.	
ADM23158	AdminChange	AuthServer	RadiusCreateACENextTokenChallenge	1		Radius server %1: Next Token Challenge Expression '%2' created	(no description)
ADM23159	AdminChange	AuthServer	RadiusCreateACENewPinChallenge	1		Radius server %1: New Pin Challenge Expression '%2' created	(no description)
ADM23160	AdminChange	AuthServer	RadiusCreateGenericChallenge	1		Radius server %1: Generic Challenge Expression '%2' created	(no description)
ADM20288	AdminChange	AuthServer	RadiusCreateRetries	1		Radius server %1: Authentication server retries '%2' created.	(no description)
ADM23325	AdminChange	AuthServer	RadiusCreateUsePasswordForSSO	1		Radius server %1: Use password for SSO '%2' created.	(no description)
ADM23417	AdminChange	AuthServer	RadiusCreateOneTimePassword	1		Radius server %1: One Time Password Flag '%2' created.	(no description)
ADM20289	AdminChange	AuthServer	RadiusGroupLookupTypeDefault	1		Radius server %1: modified to use a default group for all authenticated users.	(no description)
